speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
heptan,Hepatic Tanager,Piranga flava,L749724,Madera Canyon--Amphitheater,2023-01-20 17:17,2.0,31.7221396,-110.8797151,True,False,False,S126582020,
sooter1,Sooty Tern,Onychoprion fuscatus,L13312929,Japanese Fishing Shrine,2023-01-20 17:16,77.0,21.2804135,-157.6785623,True,False,False,S126587557,
retloo,Red-throated Loon,Gavia stellata,L22277742,Christopher Street Dune Walk Over Duck NC,2023-01-20 17:16,1.0,36.164037,-75.743249,True,False,True,S126570890,
wetshe,Wedge-tailed Shearwater,Ardenna pacifica,L13312929,Japanese Fishing Shrine,2023-01-20 17:16,5.0,21.2804135,-157.6785623,True,False,False,S126587557,
brnboo,Brown Booby,Sula leucogaster,L13312929,Japanese Fishing Shrine,2023-01-20 17:16,10.0,21.2804135,-157.6785623,True,False,False,S126587557,
norgan,Northern Gannet,Morus bassanus,L9757838,Ocean Walk,2023-01-20 17:16,1.0,29.2334682,-81.010376,True,False,False,S126573315,
brwhaw,Broad-winged Hawk,Buteo platypterus,L582123,Southern Glades Trail (C111 Canal outside ENP),2023-01-20 17:16,1.0,25.4034735,-80.5586135,True,False,False,S126577783,
graspa,Grasshopper Sparrow,Ammodramus savannarum,L582123,Southern Glades Trail (C111 Canal outside ENP),2023-01-20 17:16,1.0,25.4034735,-80.5586135,True,False,False,S126577783,
indbun,Indigo Bunting,Passerina cyanea,L582123,Southern Glades Trail (C111 Canal outside ENP),2023-01-20 17:16,1.0,25.4034735,-80.5586135,True,False,False,S126577783,
whwsco2,White-winged Scoter,Melanitta deglandi,L834429,Kiwanis Park,2023-01-20 17:15,2.0,33.3739933,-111.939311,True,True,False,S126581607,
norshr4,Northern Shrike,Lanius borealis,L11670920,"US Hwy #93 near Burns Gulch, Salmon, Idaho, US (45.399, -113.985)",2023-01-20 17:15,1.0,45.3986628,-113.9846979,True,False,True,S126749164,
hrshaw,Harris's Hawk,Parabuteo unicinctus,L1673684,San Benito Wetlands  (Mayfield Rd.),2023-01-20 17:14,1.0,26.1739485,-97.6235167,True,False,False,S126578711,
nopowl,Northern Pygmy-Owl,Glaucidium gnoma,L12468222,"11613 Sleeman Creek Road, Lolo, Montana, US (46.757, -114.119)",2023-01-20 17:14,1.0,46.7574852,-114.1191861,True,False,True,S126579805,
bargol,Barrow's Goldeneye,Bucephala islandica,L247311,Lee Metcalf NWR,2023-01-20 17:13,1.0,46.5553628,-114.0762529,True,False,False,S126580143,
monpar,Monk Parakeet,Myiopsitta monachus,L443567,Pasadena substation,2023-01-20 17:13,8.0,27.771279,-82.733295,True,False,False,S126570058,N
mallar4,Mallard x Mexican Duck (hybrid),Anas platyrhynchos x diazi,L834429,Kiwanis Park,2023-01-20 17:11,1.0,33.3739933,-111.939311,True,False,False,S126581288,
clagre,Clark's Grebe,Aechmophorus clarkii,L178143,Albany Bulb,2023-01-20 17:11,1.0,37.890057,-122.32462,True,False,False,S126751998,
peflov,Rosy-faced Lovebird,Agapornis roseicollis,L834429,Kiwanis Park,2023-01-20 17:11,7.0,33.3739933,-111.939311,True,False,False,S126581288,N
juntit1,Juniper Titmouse,Baeolophus ridgwayi,L17276688,My Yard,2023-01-20 17:11,1.0,34.575695,-112.488809,True,False,True,S126580035,
bewwre,Bewick's Wren,Thryomanes bewickii,L17276688,My Yard,2023-01-20 17:11,1.0,34.575695,-112.488809,True,False,True,S126580035,
spotow,Spotted Towhee,Pipilo maculatus,L17276688,My Yard,2023-01-20 17:11,1.0,34.575695,-112.488809,True,False,True,S126580035,
grekis,Great Kiskadee,Pitangus sulphuratus,L8070831,"Country Estates 1717 Fm Rd, Kingsville US-TX (27.4675,-97.8322)",2023-01-20 17:10,2.0,27.467532,-97.83219,True,False,True,S126591027,
whevir,White-eyed Vireo,Vireo griseus,L10224217,Root Down Farms (stakeout Vermilion Flycatcher),2023-01-20 17:10,1.0,30.886683,-83.803027,True,False,False,S126576556,
grnjay,Green Jay,Cyanocorax yncas,L8070831,"Country Estates 1717 Fm Rd, Kingsville US-TX (27.4675,-97.8322)",2023-01-20 17:10,2.0,27.467532,-97.83219,True,False,True,S126591027,
yebmag,Yellow-billed Magpie,Pica nuttalli,L670942,UC Davis--campus,2023-01-20 17:10,16.0,38.5363669,-121.7485464,True,False,False,S126582557,
cacwre,Cactus Wren,Campylorhynchus brunneicapillus,L370788,Quail Creek Country Club,2023-01-20 17:10,2.0,31.8886356,-110.9454346,True,False,False,S126650103,
balori,Baltimore Oriole,Icterus galbula,L10224217,Root Down Farms (stakeout Vermilion Flycatcher),2023-01-20 17:10,2.0,30.886683,-83.803027,True,False,False,S126576556,
incdov,Inca Dove,Columbina inca,L5948468,Moon Valley Park,2023-01-20 17:09,1.0,33.6273485,-112.0809075,True,False,False,S126587633,
lobcur,Long-billed Curlew,Numenius americanus,L817703,Upper Newport Bay--Back Bay Dr. parking lot,2023-01-20 17:09,1.0,33.6308076,-117.8856719,True,False,False,S126616554,
